txn_date,biller_id,txn_value,txn_amount
2025-02-15,B002,8318,15144508
2025-02-15,B003,16931,17589447
2025-02-15,B004,7944,25969787
2025-02-15,B005,8382,14428263
2025-02-15,B006,9320,17748846
2025-02-15,B007,5436,8754365
2025-02-15,B008,9642,14556644
2025-02-15,B009,4779,5938988
2025-02-15,B010,6519,8628898
2025-02-15,B011,4810,2808408
2025-02-15,B012,12027,23881467
2025-02-15,B013,10926,12222038
2025-02-15,B014,6194,8696173
2025-02-15,B015,10039,13027792
2025-02-15,B016,5561,7326781
2025-02-15,B017,9771,13704577
2025-02-15,B018,4171,6276259
2025-02-15,B019,12567,22264520
2025-02-15,B020,12243,26721029
2025-02-15,B021,6901,7477714
2025-02-15,B022,4465,9606395
2025-02-15,B023,9745,12409834
2025-02-15,B024,13460,37754476
2025-02-15,B025,12587,16440794
2025-02-15,B026,7796,13935392
2025-02-15,B027,16675,32093222
2025-02-15,B028,3935,4421393
2025-02-15,B029,14915,25223717
2025-02-15,B030,12364,11381606
2025-02-15,B031,6751,5072449
2025-02-15,B032,3917,3826844
2025-02-15,B033,15397,21442541
2025-02-15,B034,10566,15041443
2025-02-15,B035,12435,24499367
2025-02-15,B036,7283,8853672
2025-02-15,B037,8220,8376503
2025-02-15,B038,4844,7374777
2025-02-15,B039,2508,3721812
2025-02-15,B040,4643,6023445
2025-02-15,B041,6328,14971468
2025-02-15,B042,10054,20341443
2025-02-15,B043,6433,7825046
2025-02-15,B044,7553,10670891
2025-02-15,B045,8811,8536976
2025-02-15,B046,9441,23359908
2025-02-15,B047,6785,15627846
2025-02-15,B048,5051,11898558
2025-02-15,B049,13425,19434462
2025-02-15,B050,8247,17295339
2025-02-15,B051,11431,20195134
2025-02-15,B052,11247,30271134
2025-02-15,B053,12529,17239326
2025-02-15,B054,11058,12422349
2025-02-15,B055,3481,3228779
2025-02-15,B056,8716,20600022
2025-02-15,B057,5300,9182535
2025-02-15,B058,3432,3659487
2025-02-15,B059,6024,15974163
2025-02-15,B060,6742,12886178
2025-02-15,B061,13512,12932917
2025-02-15,B062,12834,26042611
2025-02-15,B063,7127,6331296
2025-02-15,B064,12165,16913344
2025-02-15,B065,10388,26164599
2025-02-15,B066,7658,12318538
2025-02-15,B067,15275,23195633
2025-02-15,B068,3413,6338750
2025-02-15,B069,10917,17759983
2025-02-15,B070,11335,20361585
2025-02-15,B071,10409,6301425
2025-02-15,B072,7072,12414294
2025-02-15,B073,4037,5828433
2025-02-15,B074,4783,7966589
2025-02-15,B075,6382,7484493
2025-02-15,B076,7723,10832664
2025-02-15,B077,4411,6784088
2025-02-15,B078,8224,6610948
2025-02-15,B079,5078,8056696
2025-02-15,B080,4314,16536499
2025-02-15,B081,11920,27265720
2025-02-15,B082,8290,8255899
2025-02-15,B083,11422,19941140
2025-02-15,B084,9110,14265552
2025-02-15,B085,7864,11696150
2025-02-15,B086,13601,16475995
2025-02-15,B087,6952,15900363
2025-02-15,B088,3506,3286523
2025-02-15,B089,8896,9343101
2025-02-15,B090,12815,18347553
2025-02-15,B091,14933,16670048
2025-02-15,B092,13888,16920164
2025-02-15,B093,2938,3121175
2025-02-15,B094,14645,16973515
2025-02-15,B095,5301,7183306
2025-02-15,B096,4915,10712901
2025-02-15,B097,5532,7676608
2025-02-15,B098,7713,15090824
2025-02-15,B099,4996,8817983
2025-02-15,B100,9953,20361063
2025-02-16,B001,11636,15749166
2025-02-16,B002,9731,18619439
2025-02-16,B003,14986,13859787
2025-02-16,B004,6755,23991245
2025-02-16,B005,7504,13483874
2025-02-16,B006,10685,19968850
2025-02-16,B007,4806,7961449
2025-02-16,B008,9244,14060734
2025-02-16,B009,3813,4571497
2025-02-16,B010,7289,9605655
2025-02-16,B011,7192,4506132
2025-02-16,B012,8964,19141473
2025-02-16,B013,12524,14275265
2025-02-16,B014,5344,7639651
2025-02-16,B015,10270,14605673
2025-02-16,B016,4651,6792193
2025-02-16,B017,7769,13042203
2025-02-16,B018,3524,4877532
2025-02-16,B019,14036,24253909
2025-02-16,B020,18917,39232449
2025-02-16,B021,7924,9646004
2025-02-16,B022,4293,9316706
2025-02-16,B023,9287,11353321
2025-02-16,B024,12027,35228902
2025-02-16,B025,9511,13197187
2025-02-16,B026,5027,8625828
2025-02-16,B027,14679,29524114
2025-02-16,B028,2804,3324818
2025-02-16,B029,14277,22392959
2025-02-16,B030,13310,12453870
2025-02-16,B031,9510,6413332
2025-02-16,B032,3971,4349785
2025-02-16,B033,13864,19652437
2025-02-16,B034,8628,11893611
2025-02-16,B035,10292,21366517
2025-02-16,B036,6826,8044198
2025-02-16,B037,9205,9164184
2025-02-16,B038,5295,8411547
2025-02-16,B039,3150,4461714
2025-02-16,B040,4806,6381073
2025-02-16,B041,4355,9057382
2025-02-16,B042,7643,17039405
2025-02-16,B043,5615,5938419
2025-02-16,B044,8855,12056831
2025-02-16,B045,9876,8754567
2025-02-16,B046,10961,25219579
2025-02-16,B047,5552,12095414
2025-02-16,B048,7687,18876121
2025-02-16,B049,14085,19596352
2025-02-16,B050,11877,24925217
2025-02-16,B051,12615,19865986
2025-02-16,B052,7548,20019389
2025-02-16,B053,12994,19315120
2025-02-16,B054,11155,12014503
2025-02-16,B055,3395,3175604
2025-02-16,B056,9482,20695698
2025-02-16,B057,5261,8750427
2025-02-16,B058,3735,3946403
2025-02-16,B059,5935,15802920
2025-02-16,B060,9947,20915042
2025-02-16,B061,10157,9915088
2025-02-16,B062,7854,18011495
2025-02-16,B063,5099,4554373
2025-02-16,B064,11646,16599270
2025-02-16,B065,12329,29988959
2025-02-16,B066,9621,15937815
2025-02-16,B067,11615,16671698
2025-02-16,B068,4347,7527731
2025-02-16,B069,10238,17068830
2025-02-16,B070,9525,15614203
2025-02-16,B071,7082,4124613
2025-02-16,B072,6992,11941171
2025-02-16,B073,2768,4154512
2025-02-16,B074,4019,6585318
2025-02-16,B075,7853,8937509
2025-02-16,B076,10155,14053776
2025-02-16,B077,4098,5890045
2025-02-16,B078,7833,6778864
2025-02-16,B079,4603,7529728
2025-02-16,B080,3589,14306302
2025-02-16,B081,10870,26110105
2025-02-16,B082,6148,5479913
2025-02-16,B083,8245,14009553
2025-02-16,B084,8214,11905387
2025-02-16,B085,7559,10687241
2025-02-16,B086,9211,11316005
2025-02-16,B087,5152,12870633
2025-02-16,B088,3785,3630153
2025-02-16,B089,10436,11095541
2025-02-16,B090,13976,23248494
2025-02-16,B091,11825,12365610
2025-02-16,B092,14442,19557382
2025-02-16,B093,2775,2720224
2025-02-16,B094,11504,12236135
2025-02-16,B095,4680,6225500
2025-02-16,B096,3475,7776686
2025-02-16,B097,4137,6449375
2025-02-16,B098,8298,16786667
2025-02-16,B099,4589,8547204
2025-02-16,B100,10802,22476466
2025-02-17,B001,9414,11953893
2025-02-17,B002,7956,13938382
2025-02-17,B003,19000,19445791
2025-02-17,B004,8469,26619238
2025-02-17,B005,8672,14305908
2025-02-17,B006,12371,27550945
2025-02-17,B007,4850,7256490
2025-02-17,B008,11527,16542711
2025-02-17,B009,4429,5096162
2025-02-17,B010,8208,10126554
2025-02-17,B011,7070,4126093
2025-02-17,B012,12375,25652006
2025-02-17,B013,16119,21236035
2025-02-17,B014,7185,10459349
2025-02-17,B015,14215,19814616
2025-02-17,B016,7622,10864125
2025-02-17,B017,6295,9022756
2025-02-17,B018,5888,9023633
2025-02-17,B019,16192,30499969
2025-02-17,B020,11015,21931903
2025-02-17,B021,8420,10722861
2025-02-17,B022,5230,10375862
2025-02-17,B023,8547,11092604
2025-02-17,B024,11709,32985948
2025-02-17,B025,15659,20126330
2025-02-17,B026,4762,7577196
2025-02-17,B027,13556,25660336
2025-02-17,B028,4055,4904245
2025-02-17,B029,11552,18081884
2025-02-17,B030,17662,17443186
2025-02-17,B031,11452,7827321
2025-02-17,B032,4006,4211257
2025-02-17,B033,18095,26856644
2025-02-17,B034,11067,14962974
2025-02-17,B035,12702,25609748
2025-02-17,B036,8227,9940579
2025-02-17,B037,9539,9203858
2025-02-17,B038,5233,8346865
2025-02-17,B039,2037,3004382
2025-02-17,B040,4306,6072047
2025-02-17,B041,6489,13802176
2025-02-17,B042,10009,21627664
2025-02-17,B043,6588,8011302
2025-02-17,B044,8600,12552769
2025-02-17,B045,11447,9798295
2025-02-17,B046,10063,21170722
2025-02-17,B047,6340,13504493
2025-02-17,B048,7203,16018004
2025-02-17,B049,16346,24177094
2025-02-17,B050,12024,25118647
2025-02-17,B051,15201,26311107
2025-02-17,B052,8053,19894660
2025-02-17,B053,11527,15941725
2025-02-17,B054,13414,14499582
2025-02-17,B055,3548,3191185
2025-02-17,B056,8670,18646325
2025-02-17,B057,4149,6691999
2025-02-17,B058,5425,5788176
2025-02-17,B059,6343,16961068
2025-02-17,B060,9208,18417164
2025-02-17,B061,15484,14349283
2025-02-17,B062,11328,23301400
2025-02-17,B063,4583,4263989
2025-02-17,B064,14561,19740070
2025-02-17,B065,13460,29480193
2025-02-17,B066,10240,17082070
2025-02-17,B067,17674,26280836
2025-02-17,B068,3656,6797563
2025-02-17,B069,12423,19316094
2025-02-17,B070,10666,17383278
2025-02-17,B071,13965,7353445
2025-02-17,B072,8930,15182150
2025-02-17,B073,4333,6185508
2025-02-17,B074,5020,7743740
2025-02-17,B075,6178,7736628
2025-02-17,B076,10400,13743554
2025-02-17,B077,4504,6501871
2025-02-17,B078,9239,7199717
2025-02-17,B079,5269,8606296
2025-02-17,B080,5283,17557559
2025-02-17,B081,12947,31501948
2025-02-17,B082,7832,6871628
2025-02-17,B083,7115,11820514
2025-02-17,B084,9146,14760313
2025-02-17,B085,9616,12423756
2025-02-17,B086,10965,13899651
2025-02-17,B087,6842,16888346
2025-02-17,B088,2474,2426997
2025-02-17,B089,7509,7672039
2025-02-17,B090,14206,24231734
2025-02-17,B091,14387,15374447
2025-02-17,B092,15345,19343754
2025-02-17,B093,3592,3617160
2025-02-17,B094,9993,12062175
2025-02-17,B095,5114,6281481
2025-02-17,B096,4184,8885285
2025-02-17,B097,5504,8279793
2025-02-17,B098,9587,17635494
2025-02-17,B099,4883,9167320
2025-02-17,B100,11619,24792589
2025-02-18,B001,11255,13848005
2025-02-18,B002,7030,12120690
2025-02-18,B003,18195,17468009
2025-02-18,B004,7248,21918474
2025-02-18,B005,7294,11715523
2025-02-18,B006,14757,32890555
2025-02-18,B007,4487,7368910
2025-02-18,B008,10111,15467350
2025-02-18,B009,7525,10191768
2025-02-18,B010,7969,10615733
2025-02-18,B011,6655,3669668
2025-02-18,B012,10941,22016965
2025-02-18,B013,11469,15718124
2025-02-18,B014,6983,10376902
2025-02-18,B015,14196,17834336
2025-02-18,B016,6927,10375007
2025-02-18,B017,5289,8744765
2025-02-18,B018,3703,4996486
2025-02-18,B019,17948,29879829
2025-02-18,B020,13071,27812016
2025-02-18,B021,8329,10135265
2025-02-18,B022,5660,12154189
2025-02-18,B023,10088,12451671
2025-02-18,B024,12182,35913394
2025-02-18,B025,14971,21830944
2025-02-18,B026,6032,10326266
2025-02-18,B027,14163,27420284
2025-02-18,B028,3497,4161717
2025-02-18,B029,9507,15908032
2025-02-18,B030,15324,13737882
2025-02-18,B031,10540,7252707
2025-02-18,B032,3619,3989560
2025-02-18,B033,12745,18814345
2025-02-18,B034,10732,14009498
2025-02-18,B035,11618,21996665
2025-02-18,B036,8813,10332409
2025-02-18,B037,9210,9274724
2025-02-18,B038,6143,9823294
2025-02-18,B039,3643,5586439
2025-02-18,B040,5658,7655273
2025-02-18,B041,6830,14579566
2025-02-18,B042,6848,14218198
2025-02-18,B043,7288,7569876
2025-02-18,B044,8368,10677110
2025-02-18,B045,13246,12827433
2025-02-18,B046,10289,23514018
2025-02-18,B047,6102,15227638
2025-02-18,B048,5377,12406433
2025-02-18,B049,13781,20435304
2025-02-18,B050,15895,34267450
2025-02-18,B051,12586,20389723
2025-02-18,B052,12243,30409943
2025-02-18,B053,13793,19150223
2025-02-18,B054,9147,10182875
2025-02-18,B055,3637,3424858
2025-02-18,B056,10082,22600817
2025-02-18,B057,4748,8256909
2025-02-18,B058,4192,3887792
2025-02-18,B059,7180,19355613
2025-02-18,B060,8423,15772764
2025-02-18,B061,9980,9071554
2025-02-18,B062,18488,38015944
2025-02-18,B063,5600,5043571
2025-02-18,B064,17325,25137860
2025-02-18,B065,11781,28888958
2025-02-18,B066,9381,14314637
2025-02-18,B067,16790,22288799
2025-02-18,B068,3463,6188450
2025-02-18,B069,10042,16874148
2025-02-18,B070,9691,15583737
2025-02-18,B071,14472,8847493
2025-02-18,B072,6011,9274908
2025-02-18,B073,3287,4743498
2025-02-18,B074,4232,7123368
2025-02-18,B075,5977,7154445
2025-02-18,B076,11142,16036233
2025-02-18,B077,4504,6703179
2025-02-18,B078,9890,8714203
2025-02-18,B079,5358,9138105
2025-02-18,B080,4375,15305622
2025-02-18,B081,10035,24557001
2025-02-18,B082,7530,7204686
2025-02-18,B083,7530,13073079
2025-02-18,B084,7465,11720167
2025-02-18,B085,6722,9576797
2025-02-18,B086,12067,14436350
2025-02-18,B087,7228,17516967
2025-02-18,B088,3402,2997340
2025-02-18,B089,8938,9770942
2025-02-18,B090,11540,17057169
2025-02-18,B091,17128,18039742
2025-02-18,B092,13046,15135014
2025-02-18,B093,4988,5772605
2025-02-18,B094,11534,14605640
2025-02-18,B095,5114,6937051
2025-02-18,B096,5172,11558669
2025-02-18,B097,3149,4337786
2025-02-18,B098,10113,19203120
2025-02-18,B099,4580,7914433
2025-02-18,B100,12525,24428082
2025-02-19,B001,10895,14457234
2025-02-19,B002,9011,16624845
2025-02-19,B003,10847,10361612
2025-02-19,B004,10103,31418984
2025-02-19,B005,10613,17186795
2025-02-19,B006,11284,24976471
2025-02-19,B007,4946,7852498
2025-02-19,B008,9077,12266073
2025-02-19,B009,4900,6144012
2025-02-19,B010,7587,10271878
2025-02-19,B011,6727,4183271
2025-02-19,B012,12390,24718383
2025-02-19,B013,12798,16201212
2025-02-19,B014,6658,9163319
2025-02-19,B015,8781,12291586
2025-02-19,B016,6577,9324366
2025-02-19,B017,7998,13296093
2025-02-19,B018,4385,6471752
2025-02-19,B019,15147,24934238
2025-02-19,B020,14310,28920290
2025-02-19,B021,10872,13151019
2025-02-19,B022,6012,13272366
2025-02-19,B023,9131,11977354
2025-02-19,B024,16663,48204754
2025-02-19,B025,13141,18925468
2025-02-19,B026,7162,12425396
2025-02-19,B027,16599,32683071
2025-02-19,B028,3971,4759937
2025-02-19,B029,16558,28128132
2025-02-19,B030,10446,9261718
2025-02-19,B031,8176,5921258
2025-02-19,B032,3417,3626941
2025-02-19,B033,19269,30035848
2025-02-19,B034,7430,9482847
2025-02-19,B035,10030,18756908
2025-02-19,B036,6146,7708512
2025-02-19,B037,10731,11466822
2025-02-19,B038,4890,7659674
2025-02-19,B039,3357,4981775
2025-02-19,B040,5864,8241498
2025-02-19,B041,5588,11017218
2025-02-19,B042,11327,22957540
2025-02-19,B043,7189,7341212
2025-02-19,B044,9633,13162691
2025-02-19,B045,12112,12454973
2025-02-19,B046,9618,22290084
2025-02-19,B047,6117,13683990
2025-02-19,B048,6681,15458469
2025-02-19,B049,16430,26651755
2025-02-19,B050,11816,25076985
2025-02-19,B051,16715,30744548
2025-02-19,B052,8941,22679636
2025-02-19,B053,13815,19724471
2025-02-19,B054,9676,10738062
2025-02-19,B055,4422,4009170
2025-02-19,B056,9466,20060277
2025-02-19,B057,4135,6779566
2025-02-19,B058,4919,4816581
2025-02-19,B059,6079,16324380
2025-02-19,B060,10933,21753066
2025-02-19,B061,11684,10481992
2025-02-19,B062,13562,28856700
2025-02-19,B063,5621,4381713
2025-02-19,B064,20288,28572403
2025-02-19,B065,13883,31375578
2025-02-19,B066,6973,11181902
2025-02-19,B067,15834,22685225
2025-02-19,B068,4638,7767165
2025-02-19,B069,6348,10613997
2025-02-19,B070,10070,15660416
2025-02-19,B071,13914,7667144
2025-02-19,B072,7667,12184397
2025-02-19,B073,3886,5823998
2025-02-19,B074,4438,8399334
2025-02-19,B075,8442,10262180
2025-02-19,B076,10778,16335389
2025-02-19,B077,4827,7424419
2025-02-19,B078,9851,7607399
2025-02-19,B079,3816,6607729
2025-02-19,B080,4202,14890904
2025-02-19,B081,13811,31051384
2025-02-19,B082,9329,8611752
2025-02-19,B083,9085,15241377
2025-02-19,B084,7592,11000201
2025-02-19,B085,7278,10227799
2025-02-19,B086,9533,10639309
2025-02-19,B087,7841,19285540
2025-02-19,B088,3420,3165001
2025-02-19,B089,14509,16252995
2025-02-19,B090,11574,18104015
2025-02-19,B091,17344,18531831
2025-02-19,B092,14893,18872604
2025-02-19,B093,3640,3777507
2025-02-19,B094,16197,19560585
2025-02-19,B095,4418,5459417
2025-02-19,B096,3362,7527651
2025-02-19,B097,6028,8102669
2025-02-19,B098,10308,20335808
2025-02-19,B099,6517,12435414
2025-02-19,B100,8324,17881223
2025-02-20,B001,8269,9817254
2025-02-20,B002,9568,17498454
2025-02-20,B003,17258,16393575
2025-02-20,B004,9430,31272205
2025-02-20,B005,10111,15977513
2025-02-20,B006,13844,29400549
2025-02-20,B007,4426,7111029
2025-02-20,B008,11252,15438542
2025-02-20,B009,7393,10387349
2025-02-20,B010,8570,11268031
2025-02-20,B011,6969,3903319
2025-02-20,B012,12338,26198273
2025-02-20,B013,11662,14440355
2025-02-20,B014,3842,5279683
2025-02-20,B015,14403,21714998
2025-02-20,B016,5361,7739316
2025-02-20,B017,9277,14388960
2025-02-20,B018,5187,7750457
2025-02-20,B019,17643,28946164
2025-02-20,B020,12217,25115513
2025-02-20,B021,8855,10842664
2025-02-20,B022,6341,12761157
2025-02-20,B023,8298,9929492
2025-02-20,B024,12409,35440168
2025-02-20,B025,17020,23540967
2025-02-20,B026,6910,12071792
2025-02-20,B027,12782,22600166
2025-02-20,B028,3431,3921075
2025-02-20,B029,15141,24200852
2025-02-20,B030,13535,12468793
2025-02-20,B031,9656,7221269
2025-02-20,B032,2621,2702655
2025-02-20,B033,9782,14401611
2025-02-20,B034,11430,14531594
2025-02-20,B035,9270,16848399
2025-02-20,B036,8251,10177852
2025-02-20,B037,9299,9309720
2025-02-20,B038,4496,7543633
2025-02-20,B039,3317,4656101
2025-02-20,B040,4679,6156829
2025-02-20,B041,7172,16141492
2025-02-20,B042,9072,20665568
2025-02-20,B043,8310,9277075
2025-02-20,B044,9055,12088129
2025-02-20,B045,10155,9861836
2025-02-20,B046,9020,20952027
2025-02-20,B047,6260,14274793
2025-02-20,B048,7578,16301018
2025-02-20,B049,14350,20680804
2025-02-20,B050,13219,28957551
2025-02-20,B051,10697,19530877
2025-02-20,B052,11057,27211207
2025-02-20,B053,11886,15972799
2025-02-20,B054,11003,11978532
2025-02-20,B055,3816,3439323
2025-02-20,B056,7111,15778557
2025-02-20,B057,3519,5925842
2025-02-20,B058,3552,3764473
2025-02-20,B059,6486,17690897
2025-02-20,B060,10471,22273225
2025-02-20,B061,10899,9852578
2025-02-20,B062,19293,40185871
2025-02-20,B063,5182,4654177
2025-02-20,B064,12306,16196283
2025-02-20,B065,15486,39028904
2025-02-20,B066,7147,11460165
2025-02-20,B067,13793,17562111
2025-02-20,B068,3528,5883142
2025-02-20,B069,10078,16547723
2025-02-20,B070,9372,15252183
2025-02-20,B071,13765,8380525
2025-02-20,B072,8073,13645238
2025-02-20,B073,4725,6883225
2025-02-20,B074,4332,7595070
2025-02-20,B075,5329,6304054
2025-02-20,B076,10611,15739387
2025-02-20,B077,4188,7165447
2025-02-20,B078,10415,8046882
2025-02-20,B079,5699,9085607
2025-02-20,B080,4147,14532897
2025-02-20,B081,12296,31046501
2025-02-20,B082,8838,7529777
2025-02-20,B083,4096,7123571
2025-02-20,B084,7564,11372913
2025-02-20,B085,7247,9737112
2025-02-20,B086,11009,12661734
2025-02-20,B087,8579,21845378
2025-02-20,B088,2722,2389439
2025-02-20,B089,11129,13040144
2025-02-20,B090,14181,20963552
2025-02-20,B091,17275,16860615
2025-02-20,B092,13094,16666903
2025-02-20,B093,2619,2985797
2025-02-20,B094,15663,19293130
2025-02-20,B095,4435,5550433
2025-02-20,B096,5507,11558839
2025-02-20,B097,4900,7381320
2025-02-20,B098,7822,14951201
2025-02-20,B099,4126,7050329
2025-02-20,B100,10689,22971263
2025-02-21,B001,10036,12619835
2025-02-21,B002,8023,14171605
2025-02-21,B003,19406,18220257
2025-02-21,B004,9033,28957442
2025-02-21,B005,8558,13425267
2025-02-21,B006,10238,21275806
2025-02-21,B007,5001,8026300
2025-02-21,B008,10375,14691214
2025-02-21,B009,5858,7725965
2025-02-21,B010,9048,10838272
2025-02-21,B011,6677,4302743
2025-02-21,B012,10224,21682196
2025-02-21,B013,13060,15960079
2025-02-21,B014,7773,11322539
2025-02-21,B015,16298,22620889
2025-02-21,B016,7010,9738761
2025-02-21,B017,7652,12434885
2025-02-21,B018,5262,8111310
2025-02-21,B019,16606,27166242
2025-02-21,B020,13516,28567514
2025-02-21,B021,6473,8064653
2025-02-21,B022,6025,13257169
2025-02-21,B023,11650,13823385
2025-02-21,B024,12363,34880714
2025-02-21,B025,16319,19232335
2025-02-21,B026,6877,11357627
2025-02-21,B027,14767,27744236
2025-02-21,B028,3296,3858036
2025-02-21,B029,16374,27897803
2025-02-21,B030,13606,11884599
2025-02-21,B031,9053,5957813
2025-02-21,B032,4725,4938808
2025-02-21,B033,15748,20958001
2025-02-21,B034,10716,15073789
2025-02-21,B035,8627,16676028
2025-02-21,B036,6561,8060462
2025-02-21,B037,8812,9158688
2025-02-21,B038,5668,9581918
2025-02-21,B039,3319,5036059
2025-02-21,B040,5030,6538760
2025-02-21,B041,6998,16154471
2025-02-21,B042,10738,22684737
2025-02-21,B043,6118,7304103
2025-02-21,B044,11012,16487740
2025-02-21,B045,10286,9588551
2025-02-21,B046,12074,26419358
2025-02-21,B047,7174,16946422
2025-02-21,B048,5379,12474758
2025-02-21,B049,13079,18868904
2025-02-21,B050,13413,30300239
2025-02-21,B051,15662,25917442
2025-02-21,B052,11441,30767620
2025-02-21,B053,9275,13408090
2025-02-21,B054,11519,13040392
2025-02-21,B055,4462,4213859
2025-02-21,B056,9137,19939490
2025-02-21,B057,5930,9938022
2025-02-21,B058,5242,5115990
2025-02-21,B059,6746,16221864
2025-02-21,B060,8981,18210603
2025-02-21,B061,16824,14491091
2025-02-21,B062,16436,36531101
2025-02-21,B063,5619,4674922
2025-02-21,B064,14306,18812998
2025-02-21,B065,12618,32324466
2025-02-21,B066,12024,18401536
2025-02-21,B067,14077,19055468
2025-02-21,B068,4316,8426254
2025-02-21,B069,9826,16191906
2025-02-21,B070,14281,24389207
2025-02-21,B071,14918,8519080
2025-02-21,B072,6783,10994337
2025-02-21,B073,4481,6809172
2025-02-21,B074,4467,7653556
2025-02-21,B075,6553,7263505
2025-02-21,B076,9409,14065869
2025-02-21,B077,4070,6154626
2025-02-21,B078,9023,7555227
2025-02-21,B079,4635,6733556
2025-02-21,B080,4708,17606590
2025-02-21,B081,10418,24071730
2025-02-21,B082,9068,7582003
2025-02-21,B083,7054,12810668
2025-02-21,B084,7831,12577786
2025-02-21,B085,6913,10036375
2025-02-21,B086,12448,14690227
2025-02-21,B087,10315,23932342
2025-02-21,B088,3803,3625007
2025-02-21,B089,16620,17504130
2025-02-21,B090,11676,18913010
2025-02-21,B091,15320,16030002
2025-02-21,B092,16217,19882765
2025-02-21,B093,3461,3701642
2025-02-21,B094,14489,17017354
2025-02-21,B095,5150,6171435
2025-02-21,B096,5732,12517098
2025-02-21,B097,4678,6306859
2025-02-21,B098,11209,20539004
2025-02-21,B099,4105,6918954
2025-02-21,B100,11718,24299876
2025-02-22,B001,9776,11982419
2025-02-22,B002,6301,10933299
2025-02-22,B003,17410,18242276
2025-02-22,B004,7973,26186320
2025-02-22,B005,9625,15176870
2025-02-22,B006,11241,22897331
2025-02-22,B007,3863,6129031
2025-02-22,B008,11226,15927982
2025-02-22,B009,6696,8716895
2025-02-22,B010,6595,8027342
2025-02-22,B011,7272,4443565
2025-02-22,B012,12695,23258117
2025-02-22,B013,12572,15407119
2025-02-22,B014,4491,6509322
2025-02-22,B015,13990,21611632
2025-02-22,B016,6148,8483199
2025-02-22,B017,6693,11171582
2025-02-22,B018,3805,5872322
2025-02-22,B019,14848,26267907
2025-02-22,B020,10639,21185023
2025-02-22,B021,6479,7721736
2025-02-22,B022,6307,14131585
2025-02-22,B023,10239,12207989
2025-02-22,B024,15500,43594854
2025-02-22,B025,11269,15531073
2025-02-22,B026,6496,10919455
2025-02-22,B027,13185,24890891
2025-02-22,B028,4094,4958319
2025-02-22,B029,13379,23292321
2025-02-22,B030,12573,11420362
2025-02-22,B031,9395,6607920
2025-02-22,B032,3091,3146201
2025-02-22,B033,14499,19669692
2025-02-22,B034,8839,13488613
2025-02-22,B035,8958,17450710
2025-02-22,B036,6794,8476055
2025-02-22,B037,8092,8152799
2025-02-22,B038,4462,7459396
2025-02-22,B039,3064,4342495
2025-02-22,B040,5593,7326345
2025-02-22,B041,4307,9359153
2025-02-22,B042,11299,21547200
2025-02-22,B043,5188,6079809
2025-02-22,B044,8283,11606148
2025-02-22,B045,9841,8856859
2025-02-22,B046,12733,26652988
2025-02-22,B047,6216,14883050
2025-02-22,B048,4397,10544701
2025-02-22,B049,13948,20699145
2025-02-22,B050,11531,24386202
2025-02-22,B051,13860,24116861
2025-02-22,B052,10887,26098214
2025-02-22,B053,14225,19263835
2025-02-22,B054,11953,12967120
2025-02-22,B055,3083,2917773
2025-02-22,B056,7647,17578239
2025-02-22,B057,4199,6532234
2025-02-22,B058,5685,6064374
2025-02-22,B059,6969,17839283
2025-02-22,B060,6309,13820262
2025-02-22,B061,13638,12668358
2025-02-22,B062,15468,31490861
2025-02-22,B063,5816,5662473
2025-02-22,B064,12344,18074791
2025-02-22,B065,9128,23607868
2025-02-22,B066,6551,11086353
2025-02-22,B067,15159,20880957
2025-02-22,B068,4191,7366717
2025-02-22,B069,8470,14086767
2025-02-22,B070,13844,24476655
2025-02-22,B071,10222,6196234
2025-02-22,B072,6763,11480767
2025-02-22,B073,3075,4501093
2025-02-22,B074,5005,8370231
2025-02-22,B075,8055,10413402
2025-02-22,B076,10249,13842811
2025-02-22,B077,4495,6861244
2025-02-22,B078,10938,9958747
2025-02-22,B079,4459,7605733
2025-02-22,B080,4040,14284360
2025-02-22,B081,15000,36491453
2025-02-22,B082,7594,7012598
2025-02-22,B083,8843,14975377
2025-02-22,B084,8602,12467294
2025-02-22,B085,5855,8273062
2025-02-22,B086,12063,14736907
2025-02-22,B087,6669,15401788
2025-02-22,B088,2701,2637484
2025-02-22,B089,9003,9800143
2025-02-22,B090,11112,16758422
2025-02-22,B091,12804,13117564
2025-02-22,B092,15526,19948759
2025-02-22,B093,4292,4750579
2025-02-22,B094,8036,9752935
2025-02-22,B095,4493,5957299
2025-02-22,B096,4157,8756943
2025-02-22,B097,3756,5329774
2025-02-22,B098,10892,20741206
2025-02-22,B099,4361,8662772
2025-02-22,B100,12057,26244453
2025-02-23,B001,11466,13153000
2025-02-23,B002,6619,12504489
2025-02-23,B003,12303,12087601
2025-02-23,B004,6870,20617883
2025-02-23,B005,7594,13265265
2025-02-23,B006,11757,26781249
2025-02-23,B007,5049,8025607
2025-02-23,B008,9769,14173666
2025-02-23,B009,4607,5628965
2025-02-23,B010,6340,8027338
2025-02-23,B011,5388,3339022
2025-02-23,B012,11250,24137358
2025-02-23,B013,12094,16119878
2025-02-23,B014,5372,8204542
2025-02-23,B015,12271,17988506
2025-02-23,B016,6982,10276112
2025-02-23,B017,7279,11647891
2025-02-23,B018,3939,5747143
2025-02-23,B019,15296,25522940
2025-02-23,B020,16371,32939531
2025-02-23,B021,11228,13309349
2025-02-23,B022,5450,11300940
2025-02-23,B023,8280,10702579
