txn_date,biller_id,txn_value,txn_amount
2025-03-24,B026,83149,103587622.4
2025-03-24,B027,89961,104209444.33
2025-03-24,B028,89354,116371961.75
2025-03-24,B029,98938,167319342.84
2025-03-24,B030,99560,141150332.04
2025-03-24,B031,90995,126746071.05
2025-03-24,B032,85362,119715130.09
2025-03-24,B033,77525,104645324.92
2025-03-24,B034,96849,152926951.32
2025-03-24,B035,96911,143938251.02
2025-03-24,B036,78601,91011124.61
2025-03-24,B037,96140,146280239.64
2025-03-24,B038,99124,138012295.11
2025-03-24,B039,73881,105613262.77
2025-03-24,B040,84913,90312268.88
2025-03-24,B041,112233,151928034.38
2025-03-24,B042,92903,123670674.6
2025-03-24,B043,110527,137667368.16
2025-03-24,B044,94668,145749835.75
2025-03-24,B045,100446,111728562.08
2025-03-24,B046,90798,176728996.18
2025-03-24,B047,88122,104306768.91
2025-03-24,B048,81124,116179393.75
2025-03-24,B049,96660,134244247.34
2025-03-24,B050,86763,135113377.16
2025-03-24,B051,86051,142340728.58
2025-03-24,B052,81090,104175802.48
2025-03-24,B053,92954,128501872.02
2025-03-24,B054,98808,127059933.1
2025-03-24,B055,91103,109804882.47
2025-03-24,B056,90286,122708964.28
2025-03-24,B057,104793,141382413.86
2025-03-24,B058,81473,110426259.55
2025-03-24,B059,107390,138907723.35
2025-03-24,B060,83401,117593528.26
2025-03-24,B061,91540,136092058.03
2025-03-24,B062,95459,111801176.72
2025-03-24,B063,100248,146117835.02
2025-03-24,B064,81575,133172052.8
2025-03-24,B065,93945,109110678.25
2025-03-24,B066,88306,121767661.64
2025-03-24,B067,100416,143537262.67
2025-03-24,B068,88299,131297905.43
2025-03-24,B069,79561,119922365.44
2025-03-24,B070,95377,149172391.92
2025-03-24,B071,92326,127024283.25
2025-03-24,B072,106814,128271685.84
2025-03-24,B073,99357,128831110.0
2025-03-24,B074,86139,138643201.4
2025-03-24,B075,99750,121491643.2
2025-03-24,B076,93130,134155605.48
2025-03-24,B077,98034,146858769.11
2025-03-24,B078,87070,126837176.19
2025-03-24,B079,90009,136207430.87
2025-03-24,B080,97501,131471870.0
2025-03-24,B081,97695,130636605.23
2025-03-24,B082,78044,131357786.7
2025-03-24,B083,97016,166385718.72
2025-03-24,B084,86124,138670078.61
2025-03-24,B085,94441,136540250.08
2025-03-24,B086,81272,102659692.91
2025-03-24,B087,99320,136657489.55
2025-03-24,B088,97542,129996530.14
2025-03-24,B089,86308,133320017.98
2025-03-24,B090,95090,134883525.96
2025-03-24,B091,91964,133511687.71
2025-03-24,B092,97262,131125105.38
2025-03-24,B093,82959,83241078.7
2025-03-24,B094,84543,133952519.58
2025-03-24,B095,87570,117618343.83
2025-03-24,B096,91911,139733064.27
2025-03-24,B097,105467,137078326.2
2025-03-24,B098,93796,154242575.65
2025-03-24,B099,100452,127515053.01
2025-03-24,B100,86084,115530623.16
2025-03-25,B001,91007,119433100.52
2025-03-25,B002,80752,94534547.58
2025-03-25,B003,94341,104542853.62
2025-03-25,B004,98048,152827236.89
2025-03-25,B005,94348,140568177.02
2025-03-25,B006,109131,155023702.04
2025-03-25,B007,84276,128589487.57
2025-03-25,B008,79584,97851194.42
2025-03-25,B009,82600,124415631.09
2025-03-25,B010,91733,129468668.67
2025-03-25,B011,100002,128537890.08
2025-03-25,B012,92575,95034583.64
2025-03-25,B013,87446,99700686.28
2025-03-25,B014,102597,170700308.76
2025-03-25,B015,90025,149167322.48
2025-03-25,B016,82017,93644274.56
2025-03-25,B017,98185,104582435.23
2025-03-25,B018,95745,151530280.88
2025-03-25,B019,92237,123640931.12
2025-03-25,B020,103694,128731990.86
2025-03-25,B021,89982,105034030.92
2025-03-25,B022,93061,108522240.3
2025-03-25,B023,84155,133212681.46
2025-03-25,B024,85806,119670823.53
2025-03-25,B025,86844,94800484.31
2025-03-25,B026,96493,120056273.07
2025-03-25,B027,86171,141031797.53
2025-03-25,B028,90346,126794365.17
2025-03-25,B029,88876,101732250.75
2025-03-25,B030,90214,112951449.47
2025-03-25,B031,85487,114201055.12
2025-03-25,B032,89431,135658689.82
2025-03-25,B033,83423,111591109.36
2025-03-25,B034,90651,144752970.56
2025-03-25,B035,90658,126638456.08
2025-03-25,B036,91496,94070816.83
2025-03-25,B037,95066,137207206.46
2025-03-25,B038,105141,139233403.13
2025-03-25,B039,79089,100750102.57
2025-03-25,B040,88026,124922377.98
2025-03-25,B041,84974,111635489.31
2025-03-25,B042,93050,129027193.96
2025-03-25,B043,96211,122300066.82
2025-03-25,B044,82106,103875107.64
2025-03-25,B045,93498,144538036.47
2025-03-25,B046,97150,133312533.53
2025-03-25,B047,93505,132940113.17
2025-03-25,B048,88440,111690857.96
2025-03-25,B049,95790,147317820.26
2025-03-25,B050,88991,123467746.67
2025-03-25,B051,97808,127129517.54
2025-03-25,B052,93171,146814553.92
2025-03-25,B053,90052,117042930.36
2025-03-25,B054,82232,113745308.81
2025-03-25,B055,91077,106712713.5
2025-03-25,B056,83210,104483845.51
2025-03-25,B057,82728,122914549.02
2025-03-25,B058,88417,118954701.71
2025-03-25,B059,89851,122971404.66
2025-03-25,B060,83087,111257189.49
2025-03-25,B061,89621,120597551.78
2025-03-25,B062,89286,113267258.25
2025-03-25,B063,86710,110921689.57
2025-03-25,B064,89488,116928688.97
2025-03-25,B065,95934,125411106.38
2025-03-25,B066,88167,126146839.59
2025-03-25,B067,94960,135325078.28
2025-03-25,B068,90780,143925809.91
2025-03-25,B069,98573,144987554.55
2025-03-25,B070,97610,118794644.99
2025-03-25,B071,89464,111741882.26
2025-03-25,B072,85978,130124545.48
2025-03-25,B073,94435,138360553.95
2025-03-25,B074,87299,133857439.68
2025-03-25,B075,80347,108702293.08
2025-03-25,B076,96572,126703543.8
2025-03-25,B077,86731,122321199.1
2025-03-25,B078,77520,88976769.02
2025-03-25,B079,89973,118928638.36
2025-03-25,B080,98777,169137342.94
2025-03-25,B081,86202,112148515.37
2025-03-25,B082,88061,118973286.02
2025-03-25,B083,95131,125664390.42
2025-03-25,B084,88180,142944405.54
2025-03-25,B085,90636,106424285.31
2025-03-25,B086,97541,143160416.01
2025-03-25,B087,95812,123613949.48
2025-03-25,B088,92707,116070273.67
2025-03-25,B089,79492,87995033.57
2025-03-25,B090,95075,158086270.94
2025-03-25,B091,88229,130254728.69
2025-03-25,B092,94200,108737668.72
2025-03-25,B093,80259,93400409.71
2025-03-25,B094,98298,123131533.72
2025-03-25,B095,84592,121570472.69
2025-03-25,B096,94097,125419954.68
2025-03-25,B097,97617,118416831.28
2025-03-25,B098,93412,125219349.82
2025-03-25,B099,93320,147071916.94
2025-03-25,B100,91641,133222375.8
2025-03-26,B001,76545,99749355.54
2025-03-26,B002,81109,126873665.14
2025-03-26,B003,87772,121045025.86
2025-03-26,B004,89111,134618265.1
2025-03-26,B005,97844,97403765.85
2025-03-26,B006,87723,114070525.76
2025-03-26,B007,92422,149335500.21
2025-03-26,B008,74110,88130801.77
2025-03-26,B009,85626,112081275.11
2025-03-26,B010,92992,139204048.47
2025-03-26,B011,102611,130727884.83
2025-03-26,B012,79084,117582770.21
2025-03-26,B013,87171,109740158.42
2025-03-26,B014,76516,103105656.25
2025-03-26,B015,86933,127536052.15
2025-03-26,B016,96501,114581702.37
2025-03-26,B017,94856,116443612.62
2025-03-26,B018,87870,132728649.37
2025-03-26,B019,86162,106104585.6
2025-03-26,B020,108666,149334155.06
2025-03-26,B021,86512,131615445.72
2025-03-26,B022,84869,116152557.03
2025-03-26,B023,84230,117804750.01
2025-03-26,B024,78140,127381105.0
2025-03-26,B025,91150,162605706.95
2025-03-26,B026,93020,127982247.36
2025-03-26,B027,92618,119144390.25
2025-03-26,B028,94068,140717348.72
2025-03-26,B029,84040,103628575.2
2025-03-26,B030,87255,138260524.65
2025-03-26,B031,96926,122857086.47
2025-03-26,B032,85032,109395112.38
2025-03-26,B033,84587,101229735.18
2025-03-26,B034,95398,116616705.7
2025-03-26,B035,82537,128719071.0
2025-03-26,B036,80713,113833261.91
2025-03-26,B037,80706,108552815.93
2025-03-26,B038,109594,189722628.08
2025-03-26,B039,96160,132019831.64
2025-03-26,B040,92726,125245515.86
2025-03-26,B041,81995,97111767.09
2025-03-26,B042,91814,112776790.68
2025-03-26,B043,100662,121781966.29
2025-03-26,B044,90198,112445426.23
2025-03-26,B045,80595,103133573.86
2025-03-26,B046,92394,120854010.84
2025-03-26,B047,86965,128019506.55
2025-03-26,B048,89543,120836672.24
2025-03-26,B049,81745,137129038.4
2025-03-26,B050,83640,122106862.01
2025-03-26,B051,84627,105236417.4
2025-03-26,B052,82849,118394006.0
2025-03-26,B053,88269,121665598.98
2025-03-26,B054,83501,133643772.49
2025-03-26,B055,100854,150650713.22
2025-03-26,B056,91400,124725486.47
2025-03-26,B057,93701,156440935.66
2025-03-26,B058,87018,125930580.14
2025-03-26,B059,75750,110202627.23
2025-03-26,B060,94446,153108109.0
2025-03-26,B061,87200,130811621.72
2025-03-26,B062,91739,127434249.12
2025-03-26,B063,87569,117426761.3
2025-03-26,B064,73710,78303250.43
2025-03-26,B065,85648,92897822.24
2025-03-26,B066,83055,110847356.53
2025-03-26,B067,89698,113585659.84
2025-03-26,B068,91647,124330344.2
2025-03-26,B069,104754,160196487.52
2025-03-26,B070,91279,112611935.04
2025-03-26,B071,84229,94360019.95
2025-03-26,B072,85102,98562686.23
2025-03-26,B073,91762,110369747.88
2025-03-26,B074,93994,110957980.35
2025-03-26,B075,79415,108051750.78
2025-03-26,B076,86413,140689817.64
2025-03-26,B077,86668,126292792.0
2025-03-26,B078,77599,114085472.55
2025-03-26,B079,93500,129930170.1
2025-03-26,B080,89703,104646664.7
2025-03-26,B081,86862,153844046.11
2025-03-26,B082,89647,116800111.88
2025-03-26,B083,92678,137687065.88
2025-03-26,B084,102693,106264495.82
2025-03-26,B085,93076,124645319.16
2025-03-26,B086,79885,105921854.74
2025-03-26,B087,110620,145007550.35
2025-03-26,B088,80471,92061581.37
2025-03-26,B089,91371,126654976.53
2025-03-26,B090,86412,135402044.05
2025-03-26,B091,87306,152038887.7
2025-03-26,B092,90965,150065956.44
2025-03-26,B093,91527,144189165.43
2025-03-26,B094,98454,163594697.85
2025-03-26,B095,83224,140245691.14
2025-03-26,B096,91158,110442103.06
2025-03-26,B097,92999,129738798.82
2025-03-26,B098,106574,123767476.59
2025-03-26,B099,91752,132484390.12
2025-03-26,B100,80568,105880454.81
2025-03-27,B001,87656,128196838.31
2025-03-27,B002,86144,138845167.48
2025-03-27,B003,72100,112328230.31
2025-03-27,B004,75573,105590884.65
2025-03-27,B005,94157,177495439.67
2025-03-27,B006,83858,126206110.93
2025-03-27,B007,95737,150971428.97
2025-03-27,B008,86863,111245675.88
2025-03-27,B009,78176,101235787.62
2025-03-27,B010,78974,107827875.79
2025-03-27,B011,83854,100638396.72
2025-03-27,B012,81865,111313732.75
2025-03-27,B013,87104,117346259.92
2025-03-27,B014,90121,139100791.4
2025-03-27,B015,90937,141594940.39
2025-03-27,B016,89624,123086841.22
2025-03-27,B017,94700,122575391.19
2025-03-27,B018,96044,161161346.54
2025-03-27,B019,82350,92876540.26
2025-03-27,B020,76318,85749918.99
2025-03-27,B021,83426,119627451.62
2025-03-27,B022,88864,119286019.82
2025-03-27,B023,84716,110517784.21
2025-03-27,B024,92568,100602335.21
2025-03-27,B025,79670,97051251.81
2025-03-27,B026,100079,161750615.27
2025-03-27,B027,93635,148270177.36
2025-03-27,B028,85085,126629277.49
2025-03-27,B029,83264,102188412.42
2025-03-27,B030,86945,113073810.99
2025-03-27,B031,97136,125280774.84
2025-03-27,B032,85803,107079476.9
2025-03-27,B033,84503,107149878.82
2025-03-27,B034,88906,118891307.08
2025-03-27,B035,79776,90457608.08
2025-03-27,B036,96045,149793001.73
2025-03-27,B037,92504,123189924.3
2025-03-27,B038,94708,120696183.04
2025-03-27,B039,98847,110736569.66
2025-03-27,B040,82187,122201159.57
2025-03-27,B041,88179,105325701.44
2025-03-27,B042,87875,126025939.48
2025-03-27,B043,100297,122140203.38
2025-03-27,B044,85254,116987060.85
2025-03-27,B045,76597,88890883.68
2025-03-27,B046,85072,112821163.95
2025-03-27,B047,94811,127141792.36
2025-03-27,B048,92792,128059284.91
2025-03-27,B049,87257,131316165.06
2025-03-27,B050,85237,122750401.53
2025-03-27,B051,91091,148734110.95
2025-03-27,B052,92378,105316757.72
2025-03-27,B053,89920,156431591.11
2025-03-27,B054,85619,129731898.64
2025-03-27,B055,87726,112603230.77
2025-03-27,B056,84491,128775122.47
2025-03-27,B057,95990,160607484.69
2025-03-27,B058,86855,134355667.74
2025-03-27,B059,81651,98170240.75
2025-03-27,B060,106089,144306739.89
2025-03-27,B061,83196,123286639.15
2025-03-27,B062,82239,110895477.46
2025-03-27,B063,80305,114589298.51
2025-03-27,B064,83815,120604804.47
2025-03-27,B065,93599,112546600.37
2025-03-27,B066,77890,122618509.99
2025-03-27,B067,89225,122106071.96
2025-03-27,B068,84322,113522991.93
2025-03-27,B069,83295,101208376.89
2025-03-27,B070,77061,101322422.88
2025-03-27,B071,88321,133770604.28
2025-03-27,B072,76938,107179721.38
2025-03-27,B073,86496,127453621.68
2025-03-27,B074,90581,122108216.43
2025-03-27,B075,73805,100960564.66
2025-03-27,B076,93173,103563762.86
2025-03-27,B077,75568,107203655.41
2025-03-27,B078,102497,135528234.6
2025-03-27,B079,86992,122319190.34
2025-03-27,B080,82604,86374812.37
2025-03-27,B081,89846,164816206.86
2025-03-27,B082,82102,112114817.5
2025-03-27,B083,72801,104154590.22
2025-03-27,B084,96198,136404119.55
2025-03-27,B085,85829,111851778.38
2025-03-27,B086,88523,126040594.76
2025-03-27,B087,87303,136262843.66
2025-03-27,B088,82883,114613560.92
2025-03-27,B089,80581,120904052.09
2025-03-27,B090,93595,138934221.36
2025-03-27,B091,91771,135206536.52
2025-03-27,B092,88302,149247808.79
2025-03-27,B093,96543,136325367.24
2025-03-27,B094,87613,117501146.2
2025-03-27,B095,96412,129834914.01
2025-03-27,B096,98987,140718190.37
2025-03-27,B097,96875,111485732.06
2025-03-27,B098,91381,146307466.28
2025-03-27,B099,81656,107339086.39
2025-03-27,B100,91404,122362529.53
2025-03-28,B001,85769,122281605.14
2025-03-28,B002,96185,126745424.9
2025-03-28,B003,85257,102997137.11
2025-03-28,B004,83032,116246719.62
2025-03-28,B005,89284,114778068.37
2025-03-28,B006,93111,126452139.45
2025-03-28,B007,88511,120401666.71
2025-03-28,B008,97743,116531912.85
2025-03-28,B009,104967,134866084.99
2025-03-28,B010,96870,124838580.42
2025-03-28,B011,79899,109022757.69
2025-03-28,B012,95213,136435653.09
2025-03-28,B013,99872,140496976.85
2025-03-28,B014,92096,138397660.51
2025-03-28,B015,97447,134402162.32
2025-03-28,B016,98110,168769560.47
2025-03-28,B017,87220,123718936.09
2025-03-28,B018,104882,120972522.93
2025-03-28,B019,93423,120705489.31
2025-03-28,B020,92868,184413706.59
2025-03-28,B021,99191,114316984.95
2025-03-28,B022,84039,120471755.47
2025-03-28,B023,105224,186783610.7
2025-03-28,B024,88011,102833014.59
2025-03-28,B025,110262,180581492.03
2025-03-28,B026,104753,171526174.07
2025-03-28,B027,87773,115095409.73
2025-03-28,B028,98387,106452559.38
2025-03-28,B029,88417,129055084.34
2025-03-28,B030,87696,117735861.1
2025-03-28,B031,77857,103308219.18
2025-03-28,B032,100677,148083798.23
2025-03-28,B033,91850,124830352.96
2025-03-28,B034,101560,113955168.92
2025-03-28,B035,97275,130197153.61
2025-03-28,B036,86547,122684716.1
2025-03-28,B037,102532,147634848.47
2025-03-28,B038,99564,157515302.05
2025-03-28,B039,91362,98228727.46
2025-03-28,B040,102931,157677023.13
2025-03-28,B041,93036,120583565.57
2025-03-28,B042,89494,124185484.22
2025-03-28,B043,93911,141424988.51
2025-03-28,B044,92887,115051650.67
2025-03-28,B045,84986,110119980.0
2025-03-28,B046,77334,112268495.23
2025-03-28,B047,108732,137406997.97
2025-03-28,B048,103972,146778375.31
2025-03-28,B049,107584,128261854.1
2025-03-28,B050,102436,160692875.1
2025-03-28,B051,92216,136928650.79
2025-03-28,B052,93806,116095540.13
2025-03-28,B053,90677,140196254.55
2025-03-28,B054,100094,142816409.65
2025-03-28,B055,98565,119224307.99
2025-03-28,B056,92448,136150417.23
2025-03-28,B057,99042,146318133.84
2025-03-28,B058,104449,117114292.13
2025-03-28,B059,95248,96486474.53
2025-03-28,B060,86797,112114127.95
2025-03-28,B061,99160,123059649.25
2025-03-28,B062,86069,125941308.35
2025-03-28,B063,89261,111725325.25
2025-03-28,B064,97250,122662624.34
2025-03-28,B065,99850,168283266.62
2025-03-28,B066,96478,152165123.87
2025-03-28,B067,87979,99371661.8
2025-03-28,B068,118172,188459275.88
2025-03-28,B069,91084,149127469.02
2025-03-28,B070,98797,131805250.54
2025-03-28,B071,90948,117732844.77
2025-03-28,B072,88510,95717001.5
2025-03-28,B073,95880,110724327.2
2025-03-28,B074,92034,123233167.34
2025-03-28,B075,96459,123701832.32
2025-03-28,B076,90671,118077187.32
2025-03-28,B077,96596,136831482.72
2025-03-28,B078,90012,151163133.5
2025-03-28,B079,103583,130964524.6
2025-03-28,B080,97429,123209731.14
2025-03-28,B081,94390,126062151.02
2025-03-28,B082,95406,125472452.55
2025-03-28,B083,92755,154265682.19
2025-03-28,B084,95607,126727847.1
2025-03-28,B085,107457,162668034.83
2025-03-28,B086,91222,168895441.41
2025-03-28,B087,96291,160968557.73
2025-03-28,B088,89798,119241167.28
2025-03-28,B089,78359,100553620.21
2025-03-28,B090,99895,120876806.28
2025-03-28,B091,104088,143040040.99
2025-03-28,B092,98754,110913702.73
2025-03-28,B093,115073,204325667.76
2025-03-28,B094,92544,117642171.62
2025-03-28,B095,89346,121828704.18
2025-03-28,B096,104176,146089454.7
2025-03-28,B097,105723,124263336.26
2025-03-28,B098,103783,158847625.11
2025-03-28,B099,87149,125211488.07
2025-03-28,B100,89670,117790693.98
2025-03-29,B001,83915,100386636.87
2025-03-29,B002,80945,112234466.8
2025-03-29,B003,81097,115470992.97
2025-03-29,B004,77588,106298298.28
2025-03-29,B005,81657,110772995.7
2025-03-29,B006,84220,106659600.34
2025-03-29,B007,76220,107735338.9
2025-03-29,B008,83420,116511604.47
2025-03-29,B009,70023,102832822.02
2025-03-29,B010,90263,135123173.49
2025-03-29,B011,73870,110151125.09
2025-03-29,B012,70239,96303986.27
2025-03-29,B013,78338,103993864.61
2025-03-29,B014,82477,122027007.9
2025-03-29,B015,79250,97194478.14
2025-03-29,B016,86971,87495323.06
2025-03-29,B017,79696,87571570.84
2025-03-29,B018,80463,86974761.67
2025-03-29,B019,80787,116983781.13
2025-03-29,B020,93623,128757479.98
2025-03-29,B021,79072,117635505.55
2025-03-29,B022,99601,143454380.16
2025-03-29,B023,95783,146842724.18
2025-03-29,B024,74241,115087188.33
2025-03-29,B025,87734,133017916.15
2025-03-29,B026,78000,118562055.14
2025-03-29,B027,82697,136252509.18
2025-03-29,B028,71578,124384027.05
2025-03-29,B029,80946,110552389.56
2025-03-29,B030,101889,165840445.88
2025-03-29,B031,76729,96839683.65
2025-03-29,B032,87018,110551916.0
2025-03-29,B033,82895,136905749.71
2025-03-29,B034,78591,107685588.56
2025-03-29,B035,90294,100076159.52
2025-03-29,B036,78739,92302598.52
2025-03-29,B037,81559,100615785.22
2025-03-29,B038,83173,97774791.55
2025-03-29,B039,90323,130375990.22
2025-03-29,B040,79203,96656166.65
2025-03-29,B041,98116,128424141.25
2025-03-29,B042,71075,89443873.68
2025-03-29,B043,77989,89609913.54
2025-03-29,B044,90066,104090105.15
2025-03-29,B045,78439,118443312.4
2025-03-29,B046,82995,116833134.27
2025-03-29,B047,76407,70461497.65
2025-03-29,B048,72864,91391638.98
2025-03-29,B049,78295,117960961.77
2025-03-29,B050,86663,125530491.53
2025-03-29,B051,77614,135572766.91
2025-03-29,B052,81267,106649704.24
2025-03-29,B053,78734,111484264.94
2025-03-29,B054,86490,105299257.28
2025-03-29,B055,72483,81491537.1
2025-03-29,B056,80914,114418868.11
2025-03-29,B057,79167,102222298.45
2025-03-29,B058,75932,141517285.56
2025-03-29,B059,90449,114085008.69
2025-03-29,B060,71083,91474901.84
2025-03-29,B061,84500,115493587.41
2025-03-29,B062,84724,128381562.61
2025-03-29,B063,79169,118751895.74
2025-03-29,B064,95497,105904256.23
2025-03-29,B065,84817,134303087.67
2025-03-29,B066,77630,103037201.52
2025-03-29,B067,86551,84947441.66
2025-03-29,B068,78808,106705249.33
2025-03-29,B069,78982,94609675.15
2025-03-29,B070,89479,139593360.82
2025-03-29,B071,85317,120361953.72
2025-03-29,B072,89808,138313346.48
2025-03-29,B073,67033,104709976.74
2025-03-29,B074,83952,107572233.12
2025-03-29,B075,92300,128735164.19
2025-03-29,B076,74800,116043047.43
2025-03-29,B077,82740,115024080.18
2025-03-29,B078,80233,98379895.38
2025-03-29,B079,86943,139954577.62
2025-03-29,B080,78429,106480460.51
2025-03-29,B081,87388,107622144.03
2025-03-29,B082,79665,135698750.26
2025-03-29,B083,102245,110109630.42
2025-03-29,B084,84172,105172989.8
2025-03-29,B085,97818,123594419.69
2025-03-29,B086,86169,129587369.34
2025-03-29,B087,80110,103967837.91
2025-03-29,B088,82169,102444951.67
2025-03-29,B089,84658,129875641.38
2025-03-29,B090,68090,101227059.01
2025-03-29,B091,88412,115610767.16
2025-03-29,B092,83102,115677476.93
2025-03-29,B093,85878,101534265.61
2025-03-29,B094,86327,113681456.89
2025-03-29,B095,73959,99269680.47
2025-03-29,B096,82597,95711217.33
2025-03-29,B097,82122,91151249.83
2025-03-29,B098,74601,96259628.38
2025-03-29,B099,92192,141634762.12
2025-03-29,B100,95396,138435220.06
2025-03-30,B001,75289,114424870.31
2025-03-30,B002,97425,131471604.01
2025-03-30,B003,72595,95618999.84
2025-03-30,B004,83375,121876662.23
2025-03-30,B005,75912,123135928.79
2025-03-30,B006,87466,129045132.55
2025-03-30,B007,78134,108142494.21
2025-03-30,B008,77603,121458480.38
2025-03-30,B009,85632,118414293.34
2025-03-30,B010,78432,107343490.29
2025-03-30,B011,84388,123267105.24
2025-03-30,B012,78293,98162366.56
2025-03-30,B013,64180,124377979.27
2025-03-30,B014,94481,130332850.85
2025-03-30,B015,82810,109630095.49
2025-03-30,B016,77010,115351043.6
2025-03-30,B017,88736,136998352.09
2025-03-30,B018,73065,91096684.91
2025-03-30,B019,74091,81690889.43
2025-03-30,B020,70632,91883091.53
2025-03-30,B021,78136,109437231.78
2025-03-30,B022,75709,93750927.94
2025-03-30,B023,77825,105021116.07
2025-03-30,B024,70552,94038696.99
2025-03-30,B025,75277,83731427.48
2025-03-30,B026,82408,120755221.49
2025-03-30,B027,88918,134054325.92
2025-03-30,B028,79561,110264286.23
2025-03-30,B029,76349,108268572.33
2025-03-30,B030,83644,104680871.82
2025-03-30,B031,87281,116458288.24
2025-03-30,B032,86442,126842726.59
2025-03-30,B033,82635,94931632.16
2025-03-30,B034,74729,89475544.21
2025-03-30,B035,78764,89845781.9
2025-03-30,B036,81051,134278128.17
2025-03-30,B037,65110,85247420.66
2025-03-30,B038,79459,127791636.32
2025-03-30,B039,90849,121881020.13
2025-03-30,B040,75198,126231795.96
2025-03-30,B041,68991,108266851.89
2025-03-30,B042,75413,94026412.99
2025-03-30,B043,75096,103040065.73
2025-03-30,B044,86225,103465010.61
2025-03-30,B045,98271,144013778.65
2025-03-30,B046,80744,124381204.14
2025-03-30,B047,74132,125730315.35
2025-03-30,B048,72160,115233228.15
2025-03-30,B049,86152,122827579.99
2025-03-30,B050,84150,118841397.97
2025-03-30,B051,87075,114427298.99
2025-03-30,B052,76409,128725354.06
2025-03-30,B053,90450,110371211.55
2025-03-30,B054,80446,96137588.23
2025-03-30,B055,74528,88432355.48
2025-03-30,B056,67541,104004133.09
2025-03-30,B057,76527,116272674.9
2025-03-30,B058,75832,108270990.71
2025-03-30,B059,73600,103435498.57
2025-03-30,B060,82220,96560297.75
2025-03-30,B061,75228,105196629.08
2025-03-30,B062,73696,115661311.88
2025-03-30,B063,73729,87645293.25
2025-03-30,B064,70710,82670046.15
2025-03-30,B065,76209,107082158.67
2025-03-30,B066,75706,112341387.65
2025-03-30,B067,78011,116451991.09
2025-03-30,B068,81566,127664947.36
2025-03-30,B069,89585,123616253.39
2025-03-30,B070,85790,95182194.68
2025-03-30,B071,70318,101261264.54
2025-03-30,B072,85444,133382779.76
2025-03-30,B073,87054,109362240.9
2025-03-30,B074,84689,112760334.41
2025-03-30,B075,76260,79494473.46
2025-03-30,B076,89322,116908387.51
2025-03-30,B077,74298,121821155.94
2025-03-30,B078,86458,110948440.11
2025-03-30,B079,86500,103146716.03
2025-03-30,B080,82543,141354271.94
2025-03-30,B081,68652,100041839.83
2025-03-30,B082,80651,115583882.86
2025-03-30,B083,84925,117121466.78
2025-03-30,B084,79820,99643097.96
2025-03-30,B085,78739,103261462.2
2025-03-30,B086,77063,127322909.8
2025-03-30,B087,76346,95166203.46
2025-03-30,B088,79280,126414474.96
2025-03-30,B089,87061,122883800.32
2025-03-30,B090,74920,105814768.26
2025-03-30,B091,82151,91001813.12
2025-03-30,B092,64189,91431095.8
2025-03-30,B093,75700,101674272.32
2025-03-30,B094,84473,94216347.09
2025-03-30,B095,85963,116940211.21
2025-03-30,B096,72532,93288104.11
2025-03-30,B097,81297,113594950.3
2025-03-30,B098,84402,103117398.1
2025-03-30,B099,74540,89323105.41
2025-03-30,B100,69179,94711127.0
2025-03-31,B001,112013,196460014.95
2025-03-31,B002,112791,171093971.85
2025-03-31,B003,105043,152058483.92
2025-03-31,B004,115744,139654466.01
2025-03-31,B005,121300,134699206.84
2025-03-31,B006,118964,201336245.48
2025-03-31,B007,112142,169929277.64
2025-03-31,B008,101525,144876320.05
2025-03-31,B009,108326,155697824.45
2025-03-31,B010,108956,165245366.4
2025-03-31,B011,124385,196224033.27
2025-03-31,B012,123743,164773787.49
2025-03-31,B013,118797,177730281.68
2025-03-31,B014,112734,175544308.41
2025-03-31,B015,128726,177191346.14
2025-03-31,B016,122035,136585429.54
2025-03-31,B017,97619,130110241.53
2025-03-31,B018,130735,163442382.07
2025-03-31,B019,114004,192127726.62
2025-03-31,B020,124911,162686958.42
2025-03-31,B021,120671,156512994.4
2025-03-31,B022,104697,141595910.13
2025-03-31,B023,111577,180301419.59
2025-03-31,B024,99489,161618248.73
2025-03-31,B025,108326,143772344.7
2025-03-31,B026,117287,162428839.1
2025-03-31,B027,116788,167155486.81
2025-03-31,B028,110164,190296504.43
2025-03-31,B029,113635,129858873.95
2025-03-31,B030,116996,144235977.64
2025-03-31,B031,122118,238987686.5
2025-03-31,B032,110022,185251167.29
2025-03-31,B033,113627,138903074.09
2025-03-31,B034,104228,221974619.39
2025-03-31,B035,104785,165370061.46
2025-03-31,B036,126935,188095792.21
2025-03-31,B037,130930,228530357.05
2025-03-31,B038,118140,155504610.11
2025-03-31,B039,113253,156187640.56
2025-03-31,B040,111537,164556258.46
2025-03-31,B041,127396,197864020.73
2025-03-31,B042,84383,128453886.62
2025-03-31,B043,139010,208275297.06
2025-03-31,B044,116667,162632683.8
2025-03-31,B045,94319,143842949.41
2025-03-31,B046,140780,212548957.35
2025-03-31,B047,95264,139090500.88
2025-03-31,B048,96785,137056052.81
2025-03-31,B049,107834,148112735.06
2025-03-31,B050,113909,139690319.42
2025-03-31,B051,127583,221258001.9
2025-03-31,B052,112732,180315421.65
2025-03-31,B053,109166,180078577.61
2025-03-31,B054,113202,144002906.17
2025-03-31,B055,112857,155374434.57
2025-03-31,B056,130228,188777045.62
2025-03-31,B057,126286,192699077.25
2025-03-31,B058,110335,147067392.98
2025-03-31,B059,112927,203267951.9
2025-03-31,B060,100272,162908396.78
